source_dataset,source_id,ea_id
MELD,MELD/train/dia52/utt10,EAQ100554
MELD,MELD/train/dia52/utt11,EAQ100555
MELD,MELD/train/dia53/utt0,EAQ100556
MELD,MELD/train/dia53/utt1,EAQ100557
MELD,MELD/train/dia53/utt2,EAQ100558
MELD,MELD/train/dia53/utt3,EAQ100559
MELD,MELD/train/dia53/utt4,EAQ100560
MELD,MELD/train/dia53/utt5,EAQ100561
MELD,MELD/train/dia53/utt6,EAQ100562
MELD,MELD/train/dia53/utt7,EAQ100563
MELD,MELD/train/dia53/utt8,EAQ100564
MELD,MELD/train/dia54/utt0,EAQ100565
MELD,MELD/train/dia54/utt1,EAQ100566
MELD,MELD/train/dia54/utt2,EAQ100567
MELD,MELD/train/dia54/utt3,EAQ100568
MELD,MELD/train/dia54/utt4,EAQ100569
MELD,MELD/train/dia54/utt5,EAQ100570
MELD,MELD/train/dia54/utt6,EAQ100571
MELD,MELD/train/dia54/utt7,EAQ100572
MELD,MELD/train/dia54/utt8,EAQ100573
MELD,MELD/train/dia54/utt9,EAQ100574
MELD,MELD/train/dia54/utt10,EAQ100575
MELD,MELD/train/dia54/utt11,EAQ100576
MELD,MELD/train/dia54/utt12,EAQ100577
MELD,MELD/train/dia54/utt13,EAQ100578
MELD,MELD/train/dia54/utt14,EAQ100579
MELD,MELD/train/dia54/utt15,EAQ100580
MELD,MELD/train/dia54/utt16,EAQ100581
MELD,MELD/train/dia54/utt17,EAQ100582
MELD,MELD/train/dia54/utt18,EAQ100583
MELD,MELD/train/dia54/utt19,EAQ100584
MELD,MELD/train/dia54/utt20,EAQ100585
MELD,MELD/train/dia54/utt21,EAQ100586
MELD,MELD/train/dia54/utt22,EAQ100587
MELD,MELD/train/dia54/utt23,EAQ100588
MELD,MELD/train/dia55/utt0,EAQ100589
MELD,MELD/train/dia55/utt1,EAQ100590
MELD,MELD/train/dia55/utt2,EAQ100591
MELD,MELD/train/dia55/utt3,EAQ100592
MELD,MELD/train/dia55/utt4,EAQ100593
MELD,MELD/train/dia55/utt5,EAQ100594
MELD,MELD/train/dia55/utt6,EAQ100595
MELD,MELD/train/dia55/utt7,EAQ100596
MELD,MELD/train/dia55/utt8,EAQ100597
MELD,MELD/train/dia55/utt9,EAQ100598
MELD,MELD/train/dia55/utt10,EAQ100599
MELD,MELD/train/dia55/utt11,EAQ100600
MELD,MELD/train/dia55/utt12,EAQ100601
MELD,MELD/train/dia55/utt13,EAQ100602
MELD,MELD/train/dia55/utt14,EAQ100603
MELD,MELD/train/dia55/utt15,EAQ100604
MELD,MELD/train/dia55/utt16,EAQ100605
MELD,MELD/train/dia56/utt0,EAQ100606
MELD,MELD/train/dia56/utt1,EAQ100607
MELD,MELD/train/dia56/utt2,EAQ100608
MELD,MELD/train/dia56/utt3,EAQ100609
MELD,MELD/train/dia56/utt4,EAQ100610
MELD,MELD/train/dia56/utt5,EAQ100611
MELD,MELD/train/dia56/utt6,EAQ100612
MELD,MELD/train/dia57/utt1,EAQ100613
MELD,MELD/train/dia57/utt2,EAQ100614
MELD,MELD/train/dia57/utt3,EAQ100615
MELD,MELD/train/dia58/utt0,EAQ100616
MELD,MELD/train/dia58/utt1,EAQ100617
MELD,MELD/train/dia58/utt2,EAQ100618
MELD,MELD/train/dia58/utt3,EAQ100619
MELD,MELD/train/dia58/utt4,EAQ100620
MELD,MELD/train/dia58/utt5,EAQ100621
MELD,MELD/train/dia58/utt6,EAQ100622
MELD,MELD/train/dia58/utt7,EAQ100623
MELD,MELD/train/dia58/utt8,EAQ100624
MELD,MELD/train/dia58/utt9,EAQ100625
MELD,MELD/train/dia59/utt0,EAQ100626
MELD,MELD/train/dia59/utt1,EAQ100627
MELD,MELD/train/dia59/utt2,EAQ100628
MELD,MELD/train/dia59/utt3,EAQ100629
MELD,MELD/train/dia59/utt4,EAQ100630
MELD,MELD/train/dia59/utt5,EAQ100631
MELD,MELD/train/dia59/utt6,EAQ100632
MELD,MELD/train/dia59/utt7,EAQ100633
MELD,MELD/train/dia59/utt8,EAQ100634
MELD,MELD/train/dia59/utt9,EAQ100635
MELD,MELD/train/dia61/utt0,EAQ100636
MELD,MELD/train/dia61/utt1,EAQ100637
MELD,MELD/train/dia61/utt2,EAQ100638
MELD,MELD/train/dia61/utt3,EAQ100639
MELD,MELD/train/dia61/utt4,EAQ100640
MELD,MELD/train/dia61/utt5,EAQ100641
MELD,MELD/train/dia61/utt6,EAQ100642
MELD,MELD/train/dia61/utt7,EAQ100643
MELD,MELD/train/dia61/utt8,EAQ100644
MELD,MELD/train/dia62/utt0,EAQ100645
MELD,MELD/train/dia62/utt1,EAQ100646
MELD,MELD/train/dia62/utt2,EAQ100647
MELD,MELD/train/dia62/utt3,EAQ100648
MELD,MELD/train/dia62/utt5,EAQ100649
MELD,MELD/train/dia62/utt6,EAQ100650
MELD,MELD/train/dia62/utt7,EAQ100651
MELD,MELD/train/dia62/utt8,EAQ100652
MELD,MELD/train/dia62/utt9,EAQ100653
MELD,MELD/train/dia62/utt10,EAQ100654
MELD,MELD/train/dia62/utt11,EAQ100655
MELD,MELD/train/dia63/utt0,EAQ100656
MELD,MELD/train/dia63/utt1,EAQ100657
MELD,MELD/train/dia63/utt2,EAQ100658
MELD,MELD/train/dia63/utt3,EAQ100659
MELD,MELD/train/dia63/utt4,EAQ100660
MELD,MELD/train/dia63/utt5,EAQ100661
MELD,MELD/train/dia63/utt6,EAQ100662
MELD,MELD/train/dia63/utt7,EAQ100663
MELD,MELD/train/dia64/utt0,EAQ100664
MELD,MELD/train/dia64/utt1,EAQ100665
MELD,MELD/train/dia64/utt2,EAQ100666
MELD,MELD/train/dia64/utt3,EAQ100667
MELD,MELD/train/dia64/utt4,EAQ100668
MELD,MELD/train/dia64/utt5,EAQ100669
MELD,MELD/train/dia64/utt6,EAQ100670
MELD,MELD/train/dia64/utt7,EAQ100671
MELD,MELD/train/dia64/utt8,EAQ100672
MELD,MELD/train/dia64/utt9,EAQ100673
MELD,MELD/train/dia64/utt10,EAQ100674
MELD,MELD/train/dia64/utt11,EAQ100675
MELD,MELD/train/dia64/utt12,EAQ100676
MELD,MELD/train/dia65/utt0,EAQ100677
MELD,MELD/train/dia65/utt1,EAQ100678
MELD,MELD/train/dia65/utt2,EAQ100679
MELD,MELD/train/dia65/utt3,EAQ100680
MELD,MELD/train/dia66/utt1,EAQ100681
MELD,MELD/train/dia66/utt2,EAQ100682
MELD,MELD/train/dia66/utt3,EAQ100683
MELD,MELD/train/dia66/utt4,EAQ100684
MELD,MELD/train/dia66/utt5,EAQ100685
MELD,MELD/train/dia66/utt6,EAQ100686
MELD,MELD/train/dia66/utt7,EAQ100687
MELD,MELD/train/dia66/utt8,EAQ100688
MELD,MELD/train/dia66/utt9,EAQ100689
MELD,MELD/train/dia66/utt10,EAQ100690
MELD,MELD/train/dia66/utt11,EAQ100691
MELD,MELD/train/dia66/utt12,EAQ100692
MELD,MELD/train/dia67/utt0,EAQ100693
MELD,MELD/train/dia67/utt1,EAQ100694
MELD,MELD/train/dia67/utt2,EAQ100695
MELD,MELD/train/dia67/utt3,EAQ100696
MELD,MELD/train/dia67/utt5,EAQ100697
MELD,MELD/train/dia67/utt6,EAQ100698
MELD,MELD/train/dia67/utt7,EAQ100699
MELD,MELD/train/dia67/utt8,EAQ100700
MELD,MELD/train/dia67/utt9,EAQ100701
MELD,MELD/train/dia67/utt10,EAQ100702
MELD,MELD/train/dia67/utt11,EAQ100703
MELD,MELD/train/dia67/utt12,EAQ100704
MELD,MELD/train/dia67/utt13,EAQ100705
MELD,MELD/train/dia67/utt14,EAQ100706
MELD,MELD/train/dia67/utt15,EAQ100707
MELD,MELD/train/dia68/utt0,EAQ100708
MELD,MELD/train/dia68/utt1,EAQ100709
MELD,MELD/train/dia68/utt2,EAQ100710
MELD,MELD/train/dia68/utt3,EAQ100711
MELD,MELD/train/dia69/utt0,EAQ100712
MELD,MELD/train/dia69/utt1,EAQ100713
MELD,MELD/train/dia69/utt2,EAQ100714
MELD,MELD/train/dia69/utt3,EAQ100715
MELD,MELD/train/dia69/utt4,EAQ100716
MELD,MELD/train/dia69/utt5,EAQ100717
MELD,MELD/train/dia69/utt6,EAQ100718
MELD,MELD/train/dia70/utt0,EAQ100719
MELD,MELD/train/dia70/utt1,EAQ100720
MELD,MELD/train/dia70/utt2,EAQ100721
MELD,MELD/train/dia70/utt3,EAQ100722
MELD,MELD/train/dia70/utt4,EAQ100723
MELD,MELD/train/dia70/utt5,EAQ100724
MELD,MELD/train/dia70/utt6,EAQ100725
MELD,MELD/train/dia70/utt7,EAQ100726
MELD,MELD/train/dia70/utt8,EAQ100727
MELD,MELD/train/dia71/utt0,EAQ100728
MELD,MELD/train/dia71/utt1,EAQ100729
MELD,MELD/train/dia72/utt0,EAQ100730
MELD,MELD/train/dia72/utt1,EAQ100731
MELD,MELD/train/dia72/utt2,EAQ100732
MELD,MELD/train/dia72/utt3,EAQ100733
MELD,MELD/train/dia72/utt4,EAQ100734
MELD,MELD/train/dia72/utt5,EAQ100735
MELD,MELD/train/dia72/utt6,EAQ100736
MELD,MELD/train/dia72/utt7,EAQ100737
MELD,MELD/train/dia73/utt0,EAQ100738
MELD,MELD/train/dia73/utt1,EAQ100739
MELD,MELD/train/dia73/utt2,EAQ100740
MELD,MELD/train/dia73/utt3,EAQ100741
MELD,MELD/train/dia73/utt4,EAQ100742
MELD,MELD/train/dia73/utt5,EAQ100743
MELD,MELD/train/dia73/utt6,EAQ100744
MELD,MELD/train/dia73/utt7,EAQ100745
MELD,MELD/train/dia73/utt8,EAQ100746
MELD,MELD/train/dia73/utt9,EAQ100747
MELD,MELD/train/dia73/utt10,EAQ100748
MELD,MELD/train/dia73/utt11,EAQ100749
MELD,MELD/train/dia74/utt0,EAQ100750
MELD,MELD/train/dia74/utt1,EAQ100751
MELD,MELD/train/dia74/utt2,EAQ100752
MELD,MELD/train/dia74/utt3,EAQ100753
MELD,MELD/train/dia74/utt4,EAQ100754
MELD,MELD/train/dia74/utt5,EAQ100755
MELD,MELD/train/dia74/utt6,EAQ100756
MELD,MELD/train/dia75/utt0,EAQ100757
MELD,MELD/train/dia76/utt0,EAQ100758
MELD,MELD/train/dia76/utt1,EAQ100759
MELD,MELD/train/dia76/utt2,EAQ100760
MELD,MELD/train/dia76/utt3,EAQ100761
MELD,MELD/train/dia76/utt4,EAQ100762
MELD,MELD/train/dia76/utt5,EAQ100763
MELD,MELD/train/dia76/utt6,EAQ100764
MELD,MELD/train/dia76/utt7,EAQ100765
MELD,MELD/train/dia77/utt0,EAQ100766
MELD,MELD/train/dia77/utt1,EAQ100767
MELD,MELD/train/dia77/utt2,EAQ100768
MELD,MELD/train/dia77/utt3,EAQ100769
MELD,MELD/train/dia77/utt4,EAQ100770
MELD,MELD/train/dia78/utt0,EAQ100771
MELD,MELD/train/dia78/utt1,EAQ100772
MELD,MELD/train/dia78/utt2,EAQ100773
MELD,MELD/train/dia78/utt3,EAQ100774
MELD,MELD/train/dia78/utt4,EAQ100775
MELD,MELD/train/dia78/utt5,EAQ100776
MELD,MELD/train/dia79/utt0,EAQ100777
MELD,MELD/train/dia79/utt1,EAQ100778
MELD,MELD/train/dia79/utt2,EAQ100779
MELD,MELD/train/dia79/utt3,EAQ100780
MELD,MELD/train/dia79/utt4,EAQ100781
MELD,MELD/train/dia79/utt5,EAQ100782
MELD,MELD/train/dia79/utt6,EAQ100783
MELD,MELD/train/dia79/utt7,EAQ100784
MELD,MELD/train/dia80/utt0,EAQ100785
MELD,MELD/train/dia80/utt1,EAQ100786
MELD,MELD/train/dia80/utt2,EAQ100787
MELD,MELD/train/dia80/utt3,EAQ100788
MELD,MELD/train/dia80/utt4,EAQ100789
MELD,MELD/train/dia80/utt5,EAQ100790
MELD,MELD/train/dia81/utt0,EAQ100791
MELD,MELD/train/dia81/utt1,EAQ100792
MELD,MELD/train/dia81/utt2,EAQ100793
MELD,MELD/train/dia81/utt3,EAQ100794
MELD,MELD/train/dia81/utt4,EAQ100795
MELD,MELD/train/dia81/utt5,EAQ100796
MELD,MELD/train/dia81/utt6,EAQ100797
MELD,MELD/train/dia81/utt7,EAQ100798
MELD,MELD/train/dia81/utt8,EAQ100799
MELD,MELD/train/dia81/utt9,EAQ100800
MELD,MELD/train/dia81/utt10,EAQ100801
MELD,MELD/train/dia81/utt11,EAQ100802
MELD,MELD/train/dia81/utt12,EAQ100803
MELD,MELD/train/dia81/utt13,EAQ100804
MELD,MELD/train/dia81/utt14,EAQ100805
MELD,MELD/train/dia81/utt15,EAQ100806
MELD,MELD/train/dia81/utt16,EAQ100807
MELD,MELD/train/dia82/utt0,EAQ100808
MELD,MELD/train/dia82/utt1,EAQ100809
MELD,MELD/train/dia82/utt2,EAQ100810
MELD,MELD/train/dia82/utt3,EAQ100811
MELD,MELD/train/dia82/utt4,EAQ100812
MELD,MELD/train/dia82/utt5,EAQ100813
MELD,MELD/train/dia82/utt6,EAQ100814
MELD,MELD/train/dia82/utt7,EAQ100815
MELD,MELD/train/dia82/utt9,EAQ100816
MELD,MELD/train/dia82/utt10,EAQ100817
MELD,MELD/train/dia82/utt11,EAQ100818
MELD,MELD/train/dia83/utt0,EAQ100819
MELD,MELD/train/dia83/utt1,EAQ100820
MELD,MELD/train/dia83/utt2,EAQ100821
MELD,MELD/train/dia83/utt3,EAQ100822
MELD,MELD/train/dia84/utt0,EAQ100823
MELD,MELD/train/dia84/utt1,EAQ100824
MELD,MELD/train/dia84/utt2,EAQ100825
MELD,MELD/train/dia84/utt3,EAQ100826
MELD,MELD/train/dia84/utt4,EAQ100827
MELD,MELD/train/dia84/utt5,EAQ100828
MELD,MELD/train/dia84/utt6,EAQ100829
MELD,MELD/train/dia85/utt0,EAQ100830
MELD,MELD/train/dia85/utt1,EAQ100831
MELD,MELD/train/dia85/utt2,EAQ100832
MELD,MELD/train/dia85/utt3,EAQ100833
MELD,MELD/train/dia85/utt4,EAQ100834
MELD,MELD/train/dia86/utt0,EAQ100835
MELD,MELD/train/dia86/utt1,EAQ100836
MELD,MELD/train/dia86/utt2,EAQ100837
MELD,MELD/train/dia86/utt3,EAQ100838
MELD,MELD/train/dia86/utt4,EAQ100839
MELD,MELD/train/dia86/utt5,EAQ100840
MELD,MELD/train/dia86/utt6,EAQ100841
MELD,MELD/train/dia86/utt7,EAQ100842
MELD,MELD/train/dia86/utt8,EAQ100843
MELD,MELD/train/dia86/utt9,EAQ100844
MELD,MELD/train/dia86/utt10,EAQ100845
MELD,MELD/train/dia87/utt0,EAQ100846
MELD,MELD/train/dia87/utt1,EAQ100847
MELD,MELD/train/dia87/utt2,EAQ100848
MELD,MELD/train/dia87/utt3,EAQ100849
MELD,MELD/train/dia87/utt4,EAQ100850
MELD,MELD/train/dia87/utt5,EAQ100851
MELD,MELD/train/dia87/utt6,EAQ100852
MELD,MELD/train/dia87/utt7,EAQ100853
MELD,MELD/train/dia87/utt8,EAQ100854
MELD,MELD/train/dia87/utt9,EAQ100855
MELD,MELD/train/dia88/utt0,EAQ100856
MELD,MELD/train/dia88/utt1,EAQ100857
MELD,MELD/train/dia88/utt2,EAQ100858
MELD,MELD/train/dia88/utt3,EAQ100859
MELD,MELD/train/dia89/utt0,EAQ100860
MELD,MELD/train/dia89/utt1,EAQ100861
MELD,MELD/train/dia89/utt2,EAQ100862
MELD,MELD/train/dia89/utt4,EAQ100863
MELD,MELD/train/dia89/utt5,EAQ100864
MELD,MELD/train/dia89/utt6,EAQ100865
MELD,MELD/train/dia89/utt7,EAQ100866
MELD,MELD/train/dia89/utt8,EAQ100867
MELD,MELD/train/dia89/utt9,EAQ100868
MELD,MELD/train/dia89/utt10,EAQ100869
MELD,MELD/train/dia89/utt11,EAQ100870
MELD,MELD/train/dia89/utt12,EAQ100871
MELD,MELD/train/dia89/utt15,EAQ100872
MELD,MELD/train/dia89/utt16,EAQ100873
MELD,MELD/train/dia90/utt0,EAQ100874
MELD,MELD/train/dia91/utt0,EAQ100875
MELD,MELD/train/dia92/utt0,EAQ100876
MELD,MELD/train/dia92/utt1,EAQ100877
MELD,MELD/train/dia93/utt0,EAQ100878
MELD,MELD/train/dia93/utt1,EAQ100879
MELD,MELD/train/dia93/utt2,EAQ100880
MELD,MELD/train/dia93/utt3,EAQ100881
MELD,MELD/train/dia93/utt4,EAQ100882
MELD,MELD/train/dia93/utt5,EAQ100883
MELD,MELD/train/dia93/utt6,EAQ100884
MELD,MELD/train/dia93/utt7,EAQ100885
MELD,MELD/train/dia94/utt0,EAQ100886
MELD,MELD/train/dia94/utt1,EAQ100887
MELD,MELD/train/dia94/utt2,EAQ100888
MELD,MELD/train/dia94/utt3,EAQ100889
MELD,MELD/train/dia94/utt4,EAQ100890
MELD,MELD/train/dia94/utt5,EAQ100891
MELD,MELD/train/dia94/utt6,EAQ100892
MELD,MELD/train/dia94/utt7,EAQ100893
MELD,MELD/train/dia94/utt8,EAQ100894
MELD,MELD/train/dia94/utt9,EAQ100895
MELD,MELD/train/dia94/utt10,EAQ100896
MELD,MELD/train/dia94/utt11,EAQ100897
MELD,MELD/train/dia94/utt12,EAQ100898
MELD,MELD/train/dia94/utt13,EAQ100899
MELD,MELD/train/dia94/utt14,EAQ100900
MELD,MELD/train/dia94/utt15,EAQ100901
MELD,MELD/train/dia95/utt0,EAQ100902
MELD,MELD/train/dia95/utt1,EAQ100903
MELD,MELD/train/dia95/utt2,EAQ100904
MELD,MELD/train/dia95/utt3,EAQ100905
MELD,MELD/train/dia95/utt4,EAQ100906
MELD,MELD/train/dia95/utt5,EAQ100907
MELD,MELD/train/dia95/utt6,EAQ100908
MELD,MELD/train/dia95/utt7,EAQ100909
MELD,MELD/train/dia95/utt8,EAQ100910
MELD,MELD/train/dia95/utt9,EAQ100911
MELD,MELD/train/dia95/utt10,EAQ100912
MELD,MELD/train/dia95/utt11,EAQ100913
MELD,MELD/train/dia95/utt12,EAQ100914
MELD,MELD/train/dia95/utt13,EAQ100915
MELD,MELD/train/dia95/utt14,EAQ100916
MELD,MELD/train/dia95/utt15,EAQ100917
MELD,MELD/train/dia95/utt16,EAQ100918
MELD,MELD/train/dia95/utt17,EAQ100919
MELD,MELD/train/dia96/utt0,EAQ100920
MELD,MELD/train/dia96/utt1,EAQ100921
MELD,MELD/train/dia96/utt2,EAQ100922
MELD,MELD/train/dia96/utt3,EAQ100923
MELD,MELD/train/dia96/utt4,EAQ100924
MELD,MELD/train/dia97/utt0,EAQ100925
MELD,MELD/train/dia97/utt1,EAQ100926
MELD,MELD/train/dia97/utt2,EAQ100927
MELD,MELD/train/dia97/utt3,EAQ100928
MELD,MELD/train/dia98/utt1,EAQ100929
MELD,MELD/train/dia99/utt0,EAQ100930
MELD,MELD/train/dia99/utt1,EAQ100931
MELD,MELD/train/dia99/utt2,EAQ100932
MELD,MELD/train/dia99/utt3,EAQ100933
MELD,MELD/train/dia99/utt4,EAQ100934
MELD,MELD/train/dia99/utt5,EAQ100935
MELD,MELD/train/dia99/utt6,EAQ100936
MELD,MELD/train/dia99/utt7,EAQ100937
MELD,MELD/train/dia99/utt8,EAQ100938
MELD,MELD/train/dia99/utt9,EAQ100939
MELD,MELD/train/dia99/utt10,EAQ100940
MELD,MELD/train/dia99/utt11,EAQ100941
MELD,MELD/train/dia99/utt12,EAQ100942
MELD,MELD/train/dia99/utt13,EAQ100943
MELD,MELD/train/dia99/utt14,EAQ100944
MELD,MELD/train/dia99/utt15,EAQ100945
MELD,MELD/train/dia99/utt16,EAQ100946
MELD,MELD/train/dia99/utt17,EAQ100947
MELD,MELD/train/dia99/utt18,EAQ100948
MELD,MELD/train/dia100/utt0,EAQ100949
MELD,MELD/train/dia100/utt1,EAQ100950
MELD,MELD/train/dia100/utt2,EAQ100951
MELD,MELD/train/dia100/utt3,EAQ100952
MELD,MELD/train/dia100/utt4,EAQ100953
MELD,MELD/train/dia100/utt5,EAQ100954
MELD,MELD/train/dia100/utt6,EAQ100955
MELD,MELD/train/dia100/utt7,EAQ100956
MELD,MELD/train/dia101/utt0,EAQ100957
MELD,MELD/train/dia101/utt1,EAQ100958
MELD,MELD/train/dia102/utt0,EAQ100959
MELD,MELD/train/dia102/utt1,EAQ100960
MELD,MELD/train/dia102/utt2,EAQ100961
MELD,MELD/train/dia103/utt0,EAQ100962
MELD,MELD/train/dia103/utt1,EAQ100963
MELD,MELD/train/dia103/utt2,EAQ100964
MELD,MELD/train/dia103/utt3,EAQ100965
MELD,MELD/train/dia103/utt4,EAQ100966
MELD,MELD/train/dia103/utt5,EAQ100967
MELD,MELD/train/dia103/utt6,EAQ100968
MELD,MELD/train/dia103/utt7,EAQ100969
MELD,MELD/train/dia104/utt0,EAQ100970
MELD,MELD/train/dia104/utt1,EAQ100971
MELD,MELD/train/dia105/utt0,EAQ100972
MELD,MELD/train/dia105/utt1,EAQ100973
MELD,MELD/train/dia106/utt0,EAQ100974
MELD,MELD/train/dia106/utt1,EAQ100975
MELD,MELD/train/dia106/utt2,EAQ100976
MELD,MELD/train/dia106/utt3,EAQ100977
MELD,MELD/train/dia106/utt4,EAQ100978
MELD,MELD/train/dia106/utt5,EAQ100979
MELD,MELD/train/dia107/utt0,EAQ100980
MELD,MELD/train/dia107/utt1,EAQ100981
MELD,MELD/train/dia107/utt2,EAQ100982
MELD,MELD/train/dia107/utt4,EAQ100983
MELD,MELD/train/dia107/utt5,EAQ100984
MELD,MELD/train/dia107/utt6,EAQ100985
MELD,MELD/train/dia107/utt7,EAQ100986
MELD,MELD/train/dia107/utt8,EAQ100987
MELD,MELD/train/dia107/utt9,EAQ100988
MELD,MELD/train/dia107/utt10,EAQ100989
MELD,MELD/train/dia108/utt0,EAQ100990
MELD,MELD/train/dia108/utt1,EAQ100991
MELD,MELD/train/dia108/utt2,EAQ100992
MELD,MELD/train/dia108/utt3,EAQ100993
MELD,MELD/train/dia108/utt4,EAQ100994
MELD,MELD/train/dia108/utt5,EAQ100995
MELD,MELD/train/dia108/utt6,EAQ100996
MELD,MELD/train/dia109/utt0,EAQ100997
MELD,MELD/train/dia109/utt1,EAQ100998
MELD,MELD/train/dia109/utt3,EAQ100999
MELD,MELD/train/dia109/utt4,EAQ101000
MELD,MELD/train/dia109/utt5,EAQ101001
MELD,MELD/train/dia109/utt6,EAQ101002
MELD,MELD/train/dia109/utt7,EAQ101003
MELD,MELD/train/dia109/utt8,EAQ101004
MELD,MELD/train/dia109/utt9,EAQ101005
MELD,MELD/train/dia109/utt10,EAQ101006
MELD,MELD/train/dia109/utt11,EAQ101007
MELD,MELD/train/dia109/utt12,EAQ101008
MELD,MELD/train/dia109/utt13,EAQ101009
MELD,MELD/train/dia109/utt14,EAQ101010
MELD,MELD/train/dia109/utt15,EAQ101011
MELD,MELD/train/dia109/utt16,EAQ101012
MELD,MELD/train/dia109/utt17,EAQ101013
MELD,MELD/train/dia109/utt18,EAQ101014
MELD,MELD/train/dia109/utt19,EAQ101015
MELD,MELD/train/dia109/utt20,EAQ101016
MELD,MELD/train/dia109/utt21,EAQ101017
MELD,MELD/train/dia110/utt0,EAQ101018
MELD,MELD/train/dia110/utt1,EAQ101019
MELD,MELD/train/dia110/utt2,EAQ101020
MELD,MELD/train/dia110/utt3,EAQ101021
MELD,MELD/train/dia110/utt4,EAQ101022
MELD,MELD/train/dia110/utt5,EAQ101023
MELD,MELD/train/dia111/utt0,EAQ101024
MELD,MELD/train/dia111/utt1,EAQ101025
MELD,MELD/train/dia111/utt2,EAQ101026
MELD,MELD/train/dia111/utt3,EAQ101027
MELD,MELD/train/dia111/utt4,EAQ101028
MELD,MELD/train/dia111/utt5,EAQ101029
MELD,MELD/train/dia111/utt6,EAQ101030
MELD,MELD/train/dia111/utt7,EAQ101031
MELD,MELD/train/dia111/utt8,EAQ101032
MELD,MELD/train/dia111/utt9,EAQ101033
MELD,MELD/train/dia111/utt10,EAQ101034
MELD,MELD/train/dia111/utt11,EAQ101035
MELD,MELD/train/dia111/utt12,EAQ101036
MELD,MELD/train/dia111/utt13,EAQ101037
MELD,MELD/train/dia111/utt14,EAQ101038
MELD,MELD/train/dia111/utt15,EAQ101039
MELD,MELD/train/dia111/utt16,EAQ101040
MELD,MELD/train/dia111/utt17,EAQ101041
MELD,MELD/train/dia112/utt0,EAQ101042
MELD,MELD/train/dia112/utt1,EAQ101043
MELD,MELD/train/dia112/utt2,EAQ101044
MELD,MELD/train/dia112/utt3,EAQ101045
MELD,MELD/train/dia112/utt4,EAQ101046
MELD,MELD/train/dia113/utt0,EAQ101047
MELD,MELD/train/dia113/utt1,EAQ101048
MELD,MELD/train/dia113/utt2,EAQ101049
MELD,MELD/train/dia113/utt3,EAQ101050
MELD,MELD/train/dia113/utt4,EAQ101051
MELD,MELD/train/dia113/utt5,EAQ101052
MELD,MELD/train/dia113/utt6,EAQ101053
MELD,MELD/train/dia113/utt7,EAQ101054
MELD,MELD/train/dia113/utt8,EAQ101055
MELD,MELD/train/dia113/utt9,EAQ101056
MELD,MELD/train/dia113/utt10,EAQ101057
MELD,MELD/train/dia114/utt0,EAQ101058
MELD,MELD/train/dia114/utt1,EAQ101059
MELD,MELD/train/dia114/utt2,EAQ101060
MELD,MELD/train/dia114/utt3,EAQ101061
MELD,MELD/train/dia114/utt4,EAQ101062
MELD,MELD/train/dia115/utt0,EAQ101063
MELD,MELD/train/dia115/utt1,EAQ101064
MELD,MELD/train/dia115/utt2,EAQ101065
MELD,MELD/train/dia115/utt3,EAQ101066
MELD,MELD/train/dia115/utt4,EAQ101067
MELD,MELD/train/dia115/utt5,EAQ101068
MELD,MELD/train/dia115/utt6,EAQ101069
MELD,MELD/train/dia115/utt7,EAQ101070
MELD,MELD/train/dia116/utt0,EAQ101071
MELD,MELD/train/dia116/utt1,EAQ101072
MELD,MELD/train/dia116/utt2,EAQ101073
MELD,MELD/train/dia116/utt3,EAQ101074
MELD,MELD/train/dia116/utt4,EAQ101075
MELD,MELD/train/dia116/utt5,EAQ101076
MELD,MELD/train/dia116/utt6,EAQ101077
MELD,MELD/train/dia116/utt7,EAQ101078
MELD,MELD/train/dia117/utt0,EAQ101079
MELD,MELD/train/dia117/utt1,EAQ101080
MELD,MELD/train/dia117/utt2,EAQ101081
MELD,MELD/train/dia117/utt3,EAQ101082
MELD,MELD/train/dia118/utt0,EAQ101083
MELD,MELD/train/dia118/utt1,EAQ101084
MELD,MELD/train/dia118/utt2,EAQ101085
MELD,MELD/train/dia118/utt3,EAQ101086
MELD,MELD/train/dia118/utt4,EAQ101087
MELD,MELD/train/dia118/utt5,EAQ101088
MELD,MELD/train/dia119/utt0,EAQ101089
MELD,MELD/train/dia119/utt1,EAQ101090
MELD,MELD/train/dia119/utt2,EAQ101091
MELD,MELD/train/dia119/utt3,EAQ101092
MELD,MELD/train/dia119/utt4,EAQ101093
MELD,MELD/train/dia119/utt5,EAQ101094
MELD,MELD/train/dia119/utt6,EAQ101095
MELD,MELD/train/dia119/utt7,EAQ101096
MELD,MELD/train/dia119/utt8,EAQ101097
MELD,MELD/train/dia119/utt9,EAQ101098
MELD,MELD/train/dia119/utt10,EAQ101099
MELD,MELD/train/dia119/utt11,EAQ101100
MELD,MELD/train/dia119/utt12,EAQ101101
MELD,MELD/train/dia120/utt0,EAQ101102
MELD,MELD/train/dia120/utt1,EAQ101103
MELD,MELD/train/dia120/utt2,EAQ101104
MELD,MELD/train/dia120/utt3,EAQ101105
MELD,MELD/train/dia120/utt4,EAQ101106
MELD,MELD/train/dia120/utt7,EAQ101107
MELD,MELD/train/dia120/utt8,EAQ101108
MELD,MELD/train/dia120/utt9,EAQ101109
MELD,MELD/train/dia120/utt10,EAQ101110
MELD,MELD/train/dia120/utt11,EAQ101111
MELD,MELD/train/dia120/utt12,EAQ101112
