ea_id,source_dataset,source_split,source_id,video_path,audio_path,text_path,start,end,language,face_quality,audio_quality,text_quality,usable_for_micro,usable_for_l4,raw_emotion,raw_sentiment,raw_valence,raw_arousal,weak_label_hint,label_source
EAQ000057,IEMOCAP,train,IEMOCAP/Session1/Ses01F_impro02_F006,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F006.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro02.txt#Ses01F_impro02_F006,64.25,68.47,en,high,high,high,true,true,neu,,2.5000,2.5000,neutral,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro02.txt#Ses01F_impro02_F006
EAQ000058,IEMOCAP,train,IEMOCAP/Session1/Ses01F_impro02_F007,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F007.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro02.txt#Ses01F_impro02_F007,72.39,78.57,en,high,high,high,true,false,xxx,,2.0000,3.5000,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro02.txt#Ses01F_impro02_F007
EAQ000059,IEMOCAP,train,IEMOCAP/Session1/Ses01F_impro02_F008,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F008.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro02.txt#Ses01F_impro02_F008,87.20,91.09,en,high,high,high,true,true,sad,,1.5000,2.0000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro02.txt#Ses01F_impro02_F008
EAQ000060,IEMOCAP,train,IEMOCAP/Session1/Ses01F_impro02_F009,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F009.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro02.txt#Ses01F_impro02_F009,91.55,95.88,en,high,high,high,true,false,xxx,,1.5000,1.5000,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro02.txt#Ses01F_impro02_F009
EAQ000061,IEMOCAP,train,IEMOCAP/Session1/Ses01F_impro02_F010,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F010.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro02.txt#Ses01F_impro02_F010,97.94,102.19,en,high,high,high,true,true,sad,,2.0000,1.5000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro02.txt#Ses01F_impro02_F010
EAQ000062,IEMOCAP,train,IEMOCAP/Session1/Ses01F_impro02_F011,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F011.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro02.txt#Ses01F_impro02_F011,107.68,111.02,en,high,high,high,true,false,xxx,,2.5000,2.5000,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro02.txt#Ses01F_impro02_F011
EAQ000063,IEMOCAP,train,IEMOCAP/Session1/Ses01F_impro02_F012,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F012.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro02.txt#Ses01F_impro02_F012,117.83,120.86,en,high,high,high,true,true,sad,,3.5000,2.0000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro02.txt#Ses01F_impro02_F012
EAQ000064,IEMOCAP,train,IEMOCAP/Session1/Ses01F_impro02_F013,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F013.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro02.txt#Ses01F_impro02_F013,127.82,133.95,en,high,high,high,true,true,sad,,1.5000,2.0000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro02.txt#Ses01F_impro02_F013
EAQ000065,IEMOCAP,train,IEMOCAP/Session1/Ses01F_impro02_F014,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F014.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro02.txt#Ses01F_impro02_F014,139.03,146.43,en,high,high,high,true,true,sad,,1.5000,2.0000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro02.txt#Ses01F_impro02_F014
EAQ000066,IEMOCAP,train,IEMOCAP/Session1/Ses01F_impro02_F015,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F015.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro02.txt#Ses01F_impro02_F015,151.42,155.01,en,high,high,high,true,true,sad,,2.0000,2.5000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro02.txt#Ses01F_impro02_F015
EAQ000067,IEMOCAP,train,IEMOCAP/Session1/Ses01F_impro02_F016,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F016.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro02.txt#Ses01F_impro02_F016,163.54,165.73,en,high,high,high,true,true,neu,,2.0000,1.0000,neutral,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro02.txt#Ses01F_impro02_F016
EAQ000068,IEMOCAP,train,IEMOCAP/Session1/Ses01F_impro02_F017,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F017.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro02.txt#Ses01F_impro02_F017,169.36,176.01,en,high,high,high,true,true,sad,,3.5000,3.0000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro02.txt#Ses01F_impro02_F017
EAQ000069,IEMOCAP,train,IEMOCAP/Session1/Ses01F_impro02_F018,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F018.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro02.txt#Ses01F_impro02_F018,176.08,179.13,en,high,high,high,true,true,neu,,2.5000,2.5000,neutral,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro02.txt#Ses01F_impro02_F018
EAQ000070,IEMOCAP,train,IEMOCAP/Session1/Ses01F_impro02_F019,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F019.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro02.txt#Ses01F_impro02_F019,182.83,185.89,en,high,high,high,true,true,sad,,2.5000,1.5000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro02.txt#Ses01F_impro02_F019
EAQ000071,IEMOCAP,train,IEMOCAP/Session1/Ses01F_impro02_F020,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F020.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro02.txt#Ses01F_impro02_F020,186.58,191.11,en,high,high,high,true,true,sad,,4.0000,2.0000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro02.txt#Ses01F_impro02_F020
EAQ000072,IEMOCAP,train,IEMOCAP/Session1/Ses01F_impro02_M000,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M000.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro02.txt#Ses01F_impro02_M000,17.60,20.63,en,high,high,high,true,false,xxx,,2.0000,2.5000,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro02.txt#Ses01F_impro02_M000
EAQ000073,IEMOCAP,train,IEMOCAP/Session1/Ses01F_impro02_M001,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M001.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro02.txt#Ses01F_impro02_M001,21.76,27.56,en,high,high,high,true,true,sad,,2.0000,2.5000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro02.txt#Ses01F_impro02_M001
EAQ000074,IEMOCAP,train,IEMOCAP/Session1/Ses01F_impro02_M002,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M002.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro02.txt#Ses01F_impro02_M002,38.85,45.09,en,high,high,high,true,false,xxx,,2.5000,3.0000,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro02.txt#Ses01F_impro02_M002
EAQ000075,IEMOCAP,train,IEMOCAP/Session1/Ses01F_impro02_M003,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M003.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro02.txt#Ses01F_impro02_M003,52.71,59.05,en,high,high,high,true,true,fru,,2.0000,3.0000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro02.txt#Ses01F_impro02_M003
EAQ000076,IEMOCAP,train,IEMOCAP/Session1/Ses01F_impro02_M004,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M004.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro02.txt#Ses01F_impro02_M004,61.75,65.06,en,high,high,high,true,false,xxx,,2.0000,3.0000,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro02.txt#Ses01F_impro02_M004
EAQ000077,IEMOCAP,train,IEMOCAP/Session1/Ses01F_impro02_M005,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M005.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro02.txt#Ses01F_impro02_M005,69.34,74.29,en,high,high,high,true,true,sad,,2.0000,3.0000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro02.txt#Ses01F_impro02_M005
EAQ000078,IEMOCAP,train,IEMOCAP/Session1/Ses01F_impro02_M006,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M006.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro02.txt#Ses01F_impro02_M006,80.03,86.99,en,high,high,high,true,false,xxx,,2.0000,3.0000,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro02.txt#Ses01F_impro02_M006
EAQ000079,IEMOCAP,train,IEMOCAP/Session1/Ses01F_impro02_M007,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M007.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro02.txt#Ses01F_impro02_M007,103.27,107.10,en,high,high,high,true,false,xxx,,2.0000,3.0000,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro02.txt#Ses01F_impro02_M007
EAQ000080,IEMOCAP,train,IEMOCAP/Session1/Ses01F_impro02_M008,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M008.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro02.txt#Ses01F_impro02_M008,110.57,113.20,en,high,high,high,true,true,fru,,2.5000,1.5000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro02.txt#Ses01F_impro02_M008
EAQ000081,IEMOCAP,train,IEMOCAP/Session1/Ses01F_impro02_M009,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M009.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro02.txt#Ses01F_impro02_M009,114.18,117.85,en,high,high,high,true,true,sad,,2.0000,1.5000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro02.txt#Ses01F_impro02_M009
EAQ000082,IEMOCAP,train,IEMOCAP/Session1/Ses01F_impro02_M010,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M010.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro02.txt#Ses01F_impro02_M010,120.41,124.63,en,high,high,high,true,true,sad,,2.0000,2.0000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro02.txt#Ses01F_impro02_M010
EAQ000083,IEMOCAP,train,IEMOCAP/Session1/Ses01F_impro02_M011,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M011.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro02.txt#Ses01F_impro02_M011,133.88,137.10,en,high,high,high,true,true,sad,,2.5000,1.5000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro02.txt#Ses01F_impro02_M011
EAQ000084,IEMOCAP,train,IEMOCAP/Session1/Ses01F_impro02_M012,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M012.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro02.txt#Ses01F_impro02_M012,147.03,151.71,en,high,high,high,true,true,neu,,2.5000,2.0000,neutral,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro02.txt#Ses01F_impro02_M012
EAQ000085,IEMOCAP,train,IEMOCAP/Session1/Ses01F_impro02_M013,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M013.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro02.txt#Ses01F_impro02_M013,157.98,162.71,en,high,high,high,true,true,sad,,1.5000,2.0000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro02.txt#Ses01F_impro02_M013
EAQ000086,IEMOCAP,train,IEMOCAP/Session1/Ses01F_impro02_M014,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M014.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro02.txt#Ses01F_impro02_M014,164.88,169.50,en,high,high,high,true,true,sad,,1.5000,3.0000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro02.txt#Ses01F_impro02_M014
EAQ000087,IEMOCAP,train,IEMOCAP/Session1/Ses01F_impro02_M015,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M015.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro02.txt#Ses01F_impro02_M015,175.47,176.72,en,high,high,high,true,true,neu,,3.0000,3.0000,neutral,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro02.txt#Ses01F_impro02_M015
EAQ000088,IEMOCAP,train,IEMOCAP/Session1/Ses01F_impro02_M016,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M016.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro02.txt#Ses01F_impro02_M016,195.10,199.52,en,high,high,high,true,true,fru,,2.0000,1.5000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro02.txt#Ses01F_impro02_M016
EAQ000089,IEMOCAP,train,IEMOCAP/Session1/Ses01F_impro03_F000,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro03.avi,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F000.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro03.txt#Ses01F_impro03_F000,4.88,7.74,en,high,high,high,true,true,hap,,4.3333,2.6667,positive,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro03.txt#Ses01F_impro03_F000
EAQ000090,IEMOCAP,train,IEMOCAP/Session1/Ses01F_impro03_F001,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro03.avi,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F001.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro03.txt#Ses01F_impro03_F001,7.93,11.37,en,high,high,high,true,true,hap,,4.0000,2.6667,positive,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro03.txt#Ses01F_impro03_F001
